source_namespace	source_id	task_id	requirement_id	acceptance_id	check_id	role	disposition
HIST	HAR-019	TASK-065	R-002	AC-002	CHK-006	primary	Applications duplicate focus/pointer machines child-ID routing geometry readback and generic controls Source disposition: accepted direction; site findings historical. Exact source: docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:20.
HIST	HAR-020	TASK-065	R-002	AC-002	CHK-006	primary	23 app-side reusable-control dispositions fixed by accepted architecture §18.3, with current later API amendments. Current source correction: Prove each of the23 accepted move/compose/split/keep-domain dispositions with its responsible component and actual app callers; bind later API supersession explicitly; #22 moves only generic Cx services, never domain Request/Go/Status; no fs/Git/1Password/SQL/route vocabulary promoted. Exact full clause/proof: historical-obligations-canonical.tsv HAR-020. Accepted23 source: 7b27732a:COMPONENT_ARCHITECTURE.md:3927-3954; production per-item witnesses are the finite23 table in TASK-065 trusted/obligations.md, not a source-table PASS. Source disposition: accepted dispositions; later exact API amendments and immutable UI oracle govern. Exact source: docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:21.
HIST	HAR-020	TASK-066	R-003	AC-003	CHK-005	preservation	23 app-side reusable-control dispositions fixed by accepted architecture §18.3, with current later API amendments. Current source correction: Prove each of the23 accepted move/compose/split/keep-domain dispositions with its responsible component and actual app callers; bind later API supersession explicitly; #22 moves only generic Cx services, never domain Request/Go/Status; no fs/Git/1Password/SQL/route vocabulary promoted. Exact full clause/proof: historical-obligations-canonical.tsv HAR-020. Accepted23 source: 7b27732a:COMPONENT_ARCHITECTURE.md:3927-3954; production per-item witnesses are the finite23 table in TASK-065 trusted/obligations.md, not a source-table PASS. Source disposition: accepted dispositions; later exact API amendments and immutable UI oracle govern. Exact source: docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:21.
HIST	HAR-021	TASK-066	R-003	AC-003	CHK-005	preservation	Product journeys and stable test addressing survive migration Source disposition: historical preservation evidence. Exact source: docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:22.
HIST	HAR-021	TASK-069	R-003	AC-003	CHK-005	preservation	Product journeys and stable test addressing survive migration Source disposition: historical preservation evidence. Exact source: docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:22.
HIST	HAR-021	TASK-071	R-003	AC-003	CHK-005	preservation	Product journeys and stable test addressing survive migration Source disposition: historical preservation evidence. Exact source: docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:22.
HIST	HAR-022	TASK-009	R-002	AC-002	CHK-006	primary	Deterministic motion/effects preserved while semantic theme replaces palette reversal Source disposition: accepted direction. Exact source: docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:23.
HIST	HAR-022	TASK-051	R-002	AC-002	CHK-006	primary	Deterministic motion/effects preserved while semantic theme replaces palette reversal Source disposition: accepted direction. Exact source: docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:23.
HIST	HAR-022	TASK-054	R-002	AC-002	CHK-006	primary	Deterministic motion/effects preserved while semantic theme replaces palette reversal Source disposition: accepted direction. Exact source: docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:23.
HIST	HAR-022	TASK-055	R-002	AC-002	CHK-006	primary	Deterministic motion/effects preserved while semantic theme replaces palette reversal Source disposition: accepted direction. Exact source: docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:23.
HIST	HAR-023	TASK-065	R-004	AC-004	CHK-001	forbidden	Normal immediate show update+draw with ephemeral props Source disposition: rejected; superseded. Exact source: docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:24.
HIST	HAR-024	TASK-010	R-002	AC-002	CHK-006	primary	HashedId/debug registry and whole-key reconciliation sketches Source disposition: amended/superseded. Exact source: docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:25.
HIST	HAR-024	TASK-020	R-002	AC-002	CHK-006	primary	HashedId/debug registry and whole-key reconciliation sketches Source disposition: amended/superseded. Exact source: docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:25.
HIST	HAR-025	TASK-011	R-002	AC-002	CHK-006	primary	Concrete data recipes scopes and typed Inherit/Set/Clear patches Source disposition: accepted direction; exact precedence amended. Exact source: docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:26.
HIST	HAR-026	TASK-011	R-002	AC-002	CHK-006	primary	Exhaustive arbitrary-theme downgrade with noncolor fallback Source disposition: accepted amended ANSI16. Exact source: docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:27.
HIST	HAR-027	TASK-011	R-002	AC-002	CHK-006	primary	SmallVec runtime sorting and hot-path complexity claims Source disposition: rejected/amended implementation sketches. Exact source: docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:28.
HIST	HAR-027	TASK-067	R-002	AC-002	CHK-006	primary	SmallVec runtime sorting and hot-path complexity claims Source disposition: rejected/amended implementation sketches. Exact source: docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:28.
HIST	HAR-028	TASK-065	R-002	AC-002	CHK-006	primary	Workspace one reusable library plus testing crate and public-author boundary Source disposition: accepted target; staging amended. Exact source: docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:29.
HIST	HAR-028	TASK-068	R-002	AC-002	CHK-006	primary	Workspace one reusable library plus testing crate and public-author boundary Source disposition: accepted target; staging amended. Exact source: docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:29.
HIST	HAR-029	TASK-068	R-004	AC-004	CHK-001	disposition	Prior-art concept adoptions/rejections motivate design Source disposition: research rationale only. Exact source: docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:30.
HIST	HAR-030	TASK-031	R-002	AC-002	CHK-006	primary	12theme scenarios plus A-H executable gates proposed Source disposition: proposed artifacts; owner amendments govern. Exact source: docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:31.
HIST	HAR-030	TASK-068	R-002	AC-002	CHK-006	primary	12theme scenarios plus A-H executable gates proposed Source disposition: proposed artifacts; owner amendments govern. Exact source: docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:31.
HIST	HAR-031	TASK-068	R-004	AC-004	CHK-001	disposition	Source counts and positional-Path stability internally inconsistent Source disposition: audit-text defect; not production diagnosis. Exact source: docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:32.
HIST	HAR-032	TASK-068	R-004	AC-004	CHK-001	disposition	Initial fragment then prepended inventory and seam repair Source disposition: publication history; not semantic reversal. Exact source: docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:33.
HIST	HAR-033	TASK-010	R-002	AC-002	CHK-006	primary	Phase-call data; derived-only runtime caches; post-update Esc Source disposition: J accepted; K amends grid model split. Exact source: docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:34.
HIST	HAR-033	TASK-015	R-002	AC-002	CHK-006	primary	Phase-call data; derived-only runtime caches; post-update Esc Source disposition: J accepted; K amends grid model split. Exact source: docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:34.
HIST	HAR-034	TASK-010	R-002	AC-002	CHK-006	primary	Compilable builders; independent frozen intent borrow; Field identity; command/action split; lossless Response fold Source disposition: J accepted; later exact public API governs. Exact source: docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:35.
HIST	HAR-034	TASK-016	R-002	AC-002	CHK-006	primary	Compilable builders; independent frozen intent borrow; Field identity; command/action split; lossless Response fold Source disposition: J accepted; later exact public API governs. Exact source: docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:35.
HIST	HAR-034	TASK-068	R-002	AC-002	CHK-006	primary	Compilable builders; independent frozen intent borrow; Field identity; command/action split; lossless Response fold Source disposition: J accepted; later exact public API governs. Exact source: docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:35.
HIST	HAR-035	TASK-010	R-002	AC-002	CHK-006	primary	Bounded transition-only focus settle; owner capture; layer outside-hit and restore semantics Source disposition: J accepted; later runtime ordering governs. Exact source: docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:36.
HIST	HAR-035	TASK-017	R-002	AC-002	CHK-006	primary	Bounded transition-only focus settle; owner capture; layer outside-hit and restore semantics Source disposition: J accepted; later runtime ordering governs. Exact source: docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:36.
HIST	HAR-036	TASK-019	R-002	AC-002	CHK-006	primary	Author API complete; one props constructor per configured instance; Form drives fields; borrowed extension data Source disposition: J accepted direction; later K/M shapes govern. Exact source: docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:37.
HIST	HAR-036	TASK-065	R-002	AC-002	CHK-006	primary	Author API complete; one props constructor per configured instance; Form drives fields; borrowed extension data Source disposition: J accepted direction; later K/M shapes govern. Exact source: docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:37.
HIST	HAR-036	TASK-068	R-002	AC-002	CHK-006	primary	Author API complete; one props constructor per configured instance; Form drives fields; borrowed extension data Source disposition: J accepted direction; later K/M shapes govern. Exact source: docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:37.
HIST	HAR-037	TASK-051	R-002	AC-002	CHK-006	primary	App lib/thin bin; app-owned Jx/Msg; load-time cell formatting; compiling tui-next staging Source disposition: J accepted; historical staging not present mutation authority. Exact source: docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:38.
HIST	HAR-037	TASK-060	R-002	AC-002	CHK-006	primary	App lib/thin bin; app-owned Jx/Msg; load-time cell formatting; compiling tui-next staging Source disposition: J accepted; historical staging not present mutation authority. Exact source: docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:38.
HIST	HAR-037	TASK-065	R-002	AC-002	CHK-006	primary	App lib/thin bin; app-owned Jx/Msg; load-time cell formatting; compiling tui-next staging Source disposition: J accepted; historical staging not present mutation authority. Exact source: docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:38.
HIST	HAR-038	TASK-031	R-002	AC-002	CHK-006	primary	Public testing introspection; truthful auto-draw suppression; real keyed fixtures; capability-aware conformance Source disposition: J accepted; later fixtures and named suites govern. Exact source: docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:39.
HIST	HAR-038	TASK-073	R-002	AC-002	CHK-006	primary	Public testing introspection; truthful auto-draw suppression; real keyed fixtures; capability-aware conformance Source disposition: J accepted; later fixtures and named suites govern. Exact source: docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:39.
HIST	HAR-039	TASK-011	R-002	AC-002	CHK-006	primary	Goal/scenario/API traceability; deterministic theme seeds; actual paint and Unicode corpus; compiled documentation Source disposition: J accepted; later theme and deferred-doc boundaries govern. Exact source: docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:40.
HIST	HAR-039	TASK-031	R-002	AC-002	CHK-006	primary	Goal/scenario/API traceability; deterministic theme seeds; actual paint and Unicode corpus; compiled documentation Source disposition: J accepted; later theme and deferred-doc boundaries govern. Exact source: docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:40.
HIST	HAR-039	TASK-068	R-002	AC-002	CHK-006	primary	Goal/scenario/API traceability; deterministic theme seeds; actual paint and Unicode corpus; compiled documentation Source disposition: J accepted; later theme and deferred-doc boundaries govern. Exact source: docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:40.
HIST	HAR-040	TASK-011	R-004	AC-004	CHK-001	forbidden	CIE76 nearest16 and numeric downgrade recipe Source disposition: J initially accepted then foundations override rejects CIE76. Exact source: docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:41.
HIST	HAR-041	TASK-010	R-002	AC-002	CHK-006	primary	Noncolor pressed state; cache hints/hash; empty intent fast path; bounded diagnostics; no secret draw allocations Source disposition: J accepted then container/Id/mono/cache amendments. Exact source: docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:42.
HIST	HAR-041	TASK-016	R-002	AC-002	CHK-006	primary	Noncolor pressed state; cache hints/hash; empty intent fast path; bounded diagnostics; no secret draw allocations Source disposition: J accepted then container/Id/mono/cache amendments. Exact source: docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:42.
HIST	HAR-041	TASK-018	R-002	AC-002	CHK-006	primary	Noncolor pressed state; cache hints/hash; empty intent fast path; bounded diagnostics; no secret draw allocations Source disposition: J accepted then container/Id/mono/cache amendments. Exact source: docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:42.
HIST	HAR-041	TASK-028	R-002	AC-002	CHK-006	primary	Noncolor pressed state; cache hints/hash; empty intent fast path; bounded diagnostics; no secret draw allocations Source disposition: J accepted then container/Id/mono/cache amendments. Exact source: docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:42.
HIST	HAR-041	TASK-067	R-002	AC-002	CHK-006	primary	Noncolor pressed state; cache hints/hash; empty intent fast path; bounded diagnostics; no secret draw allocations Source disposition: J accepted then container/Id/mono/cache amendments. Exact source: docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:42.
HIST	HAR-042	TASK-008	R-004	AC-004	CHK-001	disposition	Historical blessing and count-classification allowances Source disposition: historical only; current immutable oracle dominates. Exact source: docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:43.
HIST	HAR-042	TASK-069	R-004	AC-004	CHK-001	disposition	Historical blessing and count-classification allowances Source disposition: historical only; current immutable oracle dominates. Exact source: docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:43.
HIST	HAR-043	TASK-033	R-002	AC-002	CHK-006	primary	Fourteen prototype gates and bounded disposable prototype scope Source disposition: J accepted stage-specific acceptance; not current completion proof. Exact source: docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:44.
HIST	HAR-043	TASK-066	R-003	AC-003	CHK-005	preservation	Fourteen prototype gates and bounded disposable prototype scope Source disposition: J accepted stage-specific acceptance; not current completion proof. Exact source: docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:44.
HIST	HAR-044	TASK-068	R-004	AC-004	CHK-001	disposition	Original review and pinned main differ only reviewer-name scrub Source disposition: publication-only; no changed technical decisions. Exact source: docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:45.
HIST	HI-001	TASK-010	R-002	AC-002	CHK-006	primary	Retained props plus caller-owned state; explicit update/draw; runtime resolves intents Source disposition: accepted; immediate show rejected. Exact source: docs/refactoring-plan/history-inputs-obligations.tsv:2.
HIST	HI-001	TASK-065	R-002	AC-002	CHK-006	primary	Retained props plus caller-owned state; explicit update/draw; runtime resolves intents Source disposition: accepted; immediate show rejected. Exact source: docs/refactoring-plan/history-inputs-obligations.tsv:2.
HIST	HI-002	TASK-010	R-002	AC-002	CHK-006	primary	Separated and kind-tagged Id plus stable ItemKey; typed part routing Source disposition: accepted and amended. Exact source: docs/refactoring-plan/history-inputs-obligations.tsv:3.
HIST	HI-002	TASK-015	R-002	AC-002	CHK-006	primary	Separated and kind-tagged Id plus stable ItemKey; typed part routing Source disposition: accepted and amended. Exact source: docs/refactoring-plan/history-inputs-obligations.tsv:3.
HIST	HI-003	TASK-010	R-002	AC-002	CHK-006	primary	Response separates flow invalidation and semantic action Source disposition: accepted and amended. Exact source: docs/refactoring-plan/history-inputs-obligations.tsv:4.
HIST	HI-004	TASK-010	R-002	AC-002	CHK-006	primary	Runtime owns routing services, not retained boxed component tree Source disposition: accepted; boxed tree/full-tree dispatch rejected. Exact source: docs/refactoring-plan/history-inputs-obligations.tsv:5.
HIST	HI-004	TASK-065	R-002	AC-002	CHK-006	primary	Runtime owns routing services, not retained boxed component tree Source disposition: accepted; boxed tree/full-tree dispatch rejected. Exact source: docs/refactoring-plan/history-inputs-obligations.tsv:5.
HIST	HI-005	TASK-010	R-002	AC-002	CHK-006	primary	Focus scopes restoration explicit capture nested layers and cursor arbitration Source disposition: accepted and amended. Exact source: docs/refactoring-plan/history-inputs-obligations.tsv:6.
HIST	HI-005	TASK-017	R-002	AC-002	CHK-006	primary	Focus scopes restoration explicit capture nested layers and cursor arbitration Source disposition: accepted and amended. Exact source: docs/refactoring-plan/history-inputs-obligations.tsv:6.
HIST	HI-006	TASK-014	R-002	AC-002	CHK-006	primary	Innermost axis-aware wheel consumes boundary without bubbling or moving focus Source disposition: accepted. Exact source: docs/refactoring-plan/history-inputs-obligations.tsv:7.
HIST	HI-007	TASK-028	R-002	AC-002	CHK-006	primary	Bindings and hints derive from one typed command vocabulary with Capture/Bubble phases Source disposition: accepted and amended. Exact source: docs/refactoring-plan/history-inputs-obligations.tsv:8.
HIST	HI-007	TASK-030	R-002	AC-002	CHK-006	primary	Bindings and hints derive from one typed command vocabulary with Capture/Bubble phases Source disposition: accepted and amended. Exact source: docs/refactoring-plan/history-inputs-obligations.tsv:8.
HIST	HI-008	TASK-009	R-002	AC-002	CHK-006	primary	Out-of-band repaint deadlines alongside Response invalidation Source disposition: accepted; Layout retained as Paint-equivalent initially. Exact source: docs/refactoring-plan/history-inputs-obligations.tsv:9.
HIST	HI-008	TASK-010	R-002	AC-002	CHK-006	primary	Out-of-band repaint deadlines alongside Response invalidation Source disposition: accepted; Layout retained as Paint-equivalent initially. Exact source: docs/refactoring-plan/history-inputs-obligations.tsv:9.
HIST	HI-009	TASK-022	R-002	AC-002	CHK-006	primary	One generic Grid; database values pending changes SQL validation commit undo in TablePro Source disposition: accepted and amended. Exact source: docs/refactoring-plan/history-inputs-obligations.tsv:10.
HIST	HI-009	TASK-060	R-002	AC-002	CHK-006	primary	One generic Grid; database values pending changes SQL validation commit undo in TablePro Source disposition: accepted and amended. Exact source: docs/refactoring-plan/history-inputs-obligations.tsv:10.
HIST	HI-010	TASK-022	R-002	AC-002	CHK-006	primary	Grid read-only update requires GridModel and shared model; editable update requires GridEditor and mutable model Source disposition: accepted; earlier universal editable bound rejected. Exact source: docs/refactoring-plan/history-inputs-obligations.tsv:11.
HIST	HI-011	TASK-022	R-002	AC-002	CHK-006	primary	Delete DataTable and absorb it into generic Grid Source disposition: accepted. Exact source: docs/refactoring-plan/history-inputs-obligations.tsv:12.
HIST	HI-012	TASK-023	R-002	AC-002	CHK-006	primary	Open composed Dialog body on runtime layer; convenience constructors use same primitive Source disposition: accepted; closed DialogBody rejected. Exact source: docs/refactoring-plan/history-inputs-obligations.tsv:13.
HIST	HI-013	TASK-019	R-002	AC-002	CHK-006	primary	Form is reusable component with controlled per-phase FormData and value-free actions Source disposition: accepted although source header remains proposed. Exact source: docs/refactoring-plan/history-inputs-obligations.tsv:14.
HIST	HI-014	TASK-018	R-002	AC-002	CHK-006	primary	Choice controls remain generic per-phase collections; closed FieldKind uses label aliases and FormData options/value_and_options Source disposition: accepted with later item-channel follow-up. Exact source: docs/refactoring-plan/history-inputs-obligations.tsv:15.
HIST	HI-014	TASK-019	R-002	AC-002	CHK-006	primary	Choice controls remain generic per-phase collections; closed FieldKind uses label aliases and FormData options/value_and_options Source disposition: accepted with later item-channel follow-up. Exact source: docs/refactoring-plan/history-inputs-obligations.tsv:15.
HIST	HI-015	TASK-016	R-002	AC-002	CHK-006	primary	Shared TextEditorCore; explicit begin/commit/cancel/blur; borrowed trait/closure extensions Source disposition: accepted and amended. Exact source: docs/refactoring-plan/history-inputs-obligations.tsv:16.
HIST	HI-016	TASK-016	R-002	AC-002	CHK-006	primary	Secret redacts Debug/Display; actions carry identities; no ratatui Masked Source disposition: accepted and amended. Exact source: docs/refactoring-plan/history-inputs-obligations.tsv:17.
HIST	HI-016	TASK-019	R-002	AC-002	CHK-006	primary	Secret redacts Debug/Display; actions carry identities; no ratatui Masked Source disposition: accepted and amended. Exact source: docs/refactoring-plan/history-inputs-obligations.tsv:17.
HIST	HI-017	TASK-023	R-002	AC-002	CHK-006	primary	Menus use typed action keys/chords; picker uses keyed borrowed rows filtered behavior and layer composition Source disposition: accepted target; exact scope/controller APIs need later authority join. Exact source: docs/refactoring-plan/history-inputs-obligations.tsv:18.
HIST	HI-017	TASK-024	R-002	AC-002	CHK-006	primary	Menus use typed action keys/chords; picker uses keyed borrowed rows filtered behavior and layer composition Source disposition: accepted target; exact scope/controller APIs need later authority join. Exact source: docs/refactoring-plan/history-inputs-obligations.tsv:18.
HIST	HI-018	TASK-021	R-002	AC-002	CHK-006	primary	DiffView consumes source abstraction; ScrollPanel absorbed by TextViewport; Panel gives contextual surface Source disposition: accepted target. Exact source: docs/refactoring-plan/history-inputs-obligations.tsv:19.
HIST	HI-018	TASK-026	R-002	AC-002	CHK-006	primary	DiffView consumes source abstraction; ScrollPanel absorbed by TextViewport; Panel gives contextual surface Source disposition: accepted target. Exact source: docs/refactoring-plan/history-inputs-obligations.tsv:19.
HIST	HI-018	TASK-027	R-002	AC-002	CHK-006	primary	DiffView consumes source abstraction; ScrollPanel absorbed by TextViewport; Panel gives contextual surface Source disposition: accepted target. Exact source: docs/refactoring-plan/history-inputs-obligations.tsv:19.
HIST	HI-019	TASK-028	R-002	AC-002	CHK-006	primary	Merge StatusBar and segments priority-strip behavior; integrate component hints Source disposition: accepted; hover later explicit. Exact source: docs/refactoring-plan/history-inputs-obligations.tsv:20.
HIST	HI-020	TASK-012	R-002	AC-002	CHK-006	primary	Stable Tabs and SplitPane/Viewport reusable mechanics; dirty-close preview/pinning pane-tree/PTY semantics app-owned Source disposition: accepted and amended. Exact source: docs/refactoring-plan/history-inputs-obligations.tsv:21.
HIST	HI-020	TASK-020	R-002	AC-002	CHK-006	primary	Stable Tabs and SplitPane/Viewport reusable mechanics; dirty-close preview/pinning pane-tree/PTY semantics app-owned Source disposition: accepted and amended. Exact source: docs/refactoring-plan/history-inputs-obligations.tsv:21.
HIST	HI-020	TASK-055	R-002	AC-002	CHK-006	primary	Stable Tabs and SplitPane/Viewport reusable mechanics; dirty-close preview/pinning pane-tree/PTY semantics app-owned Source disposition: accepted and amended. Exact source: docs/refactoring-plan/history-inputs-obligations.tsv:21.
HIST	HI-021	TASK-015	R-002	AC-002	CHK-006	primary	Reusable form/choice/info/help/wizard/picker-chain/row-decoration facilities replace duplicated app plumbing Source disposition: accepted dispositions; exact APIs require architecture join. Exact source: docs/refactoring-plan/history-inputs-obligations.tsv:22.
HIST	HI-021	TASK-019	R-002	AC-002	CHK-006	primary	Reusable form/choice/info/help/wizard/picker-chain/row-decoration facilities replace duplicated app plumbing Source disposition: accepted dispositions; exact APIs require architecture join. Exact source: docs/refactoring-plan/history-inputs-obligations.tsv:22.
HIST	HI-021	TASK-024	R-002	AC-002	CHK-006	primary	Reusable form/choice/info/help/wizard/picker-chain/row-decoration facilities replace duplicated app plumbing Source disposition: accepted dispositions; exact APIs require architecture join. Exact source: docs/refactoring-plan/history-inputs-obligations.tsv:22.
HIST	HI-021	TASK-030	R-002	AC-002	CHK-006	primary	Reusable form/choice/info/help/wizard/picker-chain/row-decoration facilities replace duplicated app plumbing Source disposition: accepted dispositions; exact APIs require architecture join. Exact source: docs/refactoring-plan/history-inputs-obligations.tsv:22.
HIST	HI-022	TASK-015	R-002	AC-002	CHK-006	primary	Borrow data, window drawing, cheap reconciliation, sorted rules, nonallocating hot paths Source disposition: accepted and amended. Exact source: docs/refactoring-plan/history-inputs-obligations.tsv:23.
HIST	HI-022	TASK-020	R-002	AC-002	CHK-006	primary	Borrow data, window drawing, cheap reconciliation, sorted rules, nonallocating hot paths Source disposition: accepted and amended. Exact source: docs/refactoring-plan/history-inputs-obligations.tsv:23.
HIST	HI-022	TASK-067	R-002	AC-002	CHK-006	primary	Borrow data, window drawing, cheap reconciliation, sorted rules, nonallocating hot paths Source disposition: accepted and amended. Exact source: docs/refactoring-plan/history-inputs-obligations.tsv:23.
HIST	HI-023	TASK-020	R-002	AC-002	CHK-006	primary	Windowed incremental viewport and tree; remove full viewport clone; code edit-counter caches sorted span walks Source disposition: accepted. Exact source: docs/refactoring-plan/history-inputs-obligations.tsv:24.
HIST	HI-023	TASK-021	R-002	AC-002	CHK-006	primary	Windowed incremental viewport and tree; remove full viewport clone; code edit-counter caches sorted span walks Source disposition: accepted. Exact source: docs/refactoring-plan/history-inputs-obligations.tsv:24.
HIST	HI-023	TASK-025	R-002	AC-002	CHK-006	primary	Windowed incremental viewport and tree; remove full viewport clone; code edit-counter caches sorted span walks Source disposition: accepted. Exact source: docs/refactoring-plan/history-inputs-obligations.tsv:24.
HIST	HI-023	TASK-055	R-002	AC-002	CHK-006	primary	Windowed incremental viewport and tree; remove full viewport clone; code edit-counter caches sorted span walks Source disposition: accepted. Exact source: docs/refactoring-plan/history-inputs-obligations.tsv:24.
HIST	HI-023	TASK-067	R-002	AC-002	CHK-006	primary	Windowed incremental viewport and tree; remove full viewport clone; code edit-counter caches sorted span walks Source disposition: accepted. Exact source: docs/refactoring-plan/history-inputs-obligations.tsv:24.
HIST	HI-024	TASK-067	R-002	AC-002	CHK-006	primary	Measure deterministic alloc/bytes separately from noisy wall time Source disposition: accepted and amended. Exact source: docs/refactoring-plan/history-inputs-obligations.tsv:25.
HIST	HI-025	TASK-009	R-002	AC-002	CHK-006	primary	Backend-free core owns input vocabulary; optional ratatui-crossterm terminal adapter; no umbrella/widgets/macros Current source correction: Historical MOD/L and foundations correction retained as source history;4e84b744 supersedes nonoptional event dependency with own keys and optional terminal adapter. Exact full source clause/proof: historical-obligations-canonical.tsv HI-025. Source disposition: accepted later supersession of historical nonoptional backend vocabulary. Exact source: docs/refactoring-plan/history-inputs-obligations.tsv:26.
HIST	HI-025	TASK-068	R-002	AC-002	CHK-006	primary	Backend-free core owns input vocabulary; optional ratatui-crossterm terminal adapter; no umbrella/widgets/macros Current source correction: Historical MOD/L and foundations correction retained as source history;4e84b744 supersedes nonoptional event dependency with own keys and optional terminal adapter. Exact full source clause/proof: historical-obligations-canonical.tsv HI-025. Source disposition: accepted later supersession of historical nonoptional backend vocabulary. Exact source: docs/refactoring-plan/history-inputs-obligations.tsv:26.
HIST	HI-026	TASK-011	R-002	AC-002	CHK-006	primary	bitflags adopted; library SmallVec containers rejected; sorted Vec KeySet Source disposition: accepted amended: transitive backend-only SmallVec permitted. Exact source: docs/refactoring-plan/history-inputs-obligations.tsv:27.
HIST	HI-026	TASK-020	R-002	AC-002	CHK-006	primary	bitflags adopted; library SmallVec containers rejected; sorted Vec KeySet Source disposition: accepted amended: transitive backend-only SmallVec permitted. Exact source: docs/refactoring-plan/history-inputs-obligations.tsv:27.
HIST	HI-027	TASK-013	R-002	AC-002	CHK-006	primary	One cell-width source and clipped writers; no render fit allocation; reset wide glyph continuation cells Source disposition: accepted amended: set_span added beside set_line. Exact source: docs/refactoring-plan/history-inputs-obligations.tsv:28.
HIST	HI-028	TASK-010	R-002	AC-002	CHK-006	primary	Runtime cursor write; semantic theme styles; modifier patch laws; typed glyph sets; integer layout vocabulary Source disposition: accepted. Exact source: docs/refactoring-plan/history-inputs-obligations.tsv:29.
HIST	HI-028	TASK-011	R-002	AC-002	CHK-006	primary	Runtime cursor write; semantic theme styles; modifier patch laws; typed glyph sets; integer layout vocabulary Source disposition: accepted. Exact source: docs/refactoring-plan/history-inputs-obligations.tsv:29.
HIST	HI-028	TASK-012	R-002	AC-002	CHK-006	primary	Runtime cursor write; semantic theme styles; modifier patch laws; typed glyph sets; integer layout vocabulary Source disposition: accepted. Exact source: docs/refactoring-plan/history-inputs-obligations.tsv:29.
HIST	HI-029	TASK-009	R-002	AC-002	CHK-006	primary	Exhaustive mouse normalization; typed terminal mode commands; no keyboard enhancement; no Masked Source disposition: accepted with later normalization refinements requiring join. Exact source: docs/refactoring-plan/history-inputs-obligations.tsv:30.
HIST	HI-030	TASK-068	R-002	AC-002	CHK-006	primary	Rust2024 MSRV1.88, deliberate lint contracts, docs/external examples, isolated counting allocator Source disposition: accepted; future version changes require later source evidence. Exact source: docs/refactoring-plan/history-inputs-obligations.tsv:31.
HIST	HI-030	TASK-069	R-004	AC-004	CHK-001	disposition	Rust2024 MSRV1.88, deliberate lint contracts, docs/external examples, isolated counting allocator Source disposition: accepted; future version changes require later source evidence. Exact source: docs/refactoring-plan/history-inputs-obligations.tsv:31.
